waybill_sn,start_location,end_location,waybill_created_date,actual_eta,initial_eta,tri_punctuality_in_days
3630139877,"DECATUR, IL","HAPEVILLE, GA",2023-07-07,8,7,-1
3630070675,"SAN BERNARDINO, CA","JACKSONVILLE, FL",2023-07-07,8,9,1
1087557795,"LOS ANGELES, CA","AUSTELL, GA",2023-07-07,13,10,-3
1087551650,"KANSAS CITY, MO","ELIZABETH MARINE TE, NJ",2023-07-07,6,6,0
3630098380,"NEW BERN, NC","BURNSVILLE, MS",2023-07-07,9,9,0
3630207620,"ROBERTS BANK, BC","COLUMBUS, OH",2023-07-07,4,6,2
1087575133,"WAYNESBURG, PA","BETHLEHEM, PA",2023-07-07,2,3,1
3630054734,"CAROL, IN","FRANCISCO, IN",2023-07-07,11,10,-1
1087526150,"MIDDLETOWN, OH","ROCKPORT, IN",2023-07-07,2,2,0
3630134039,"FLORENCE, SC","COLUMBIA, SC",2023-07-07,5,2,-3
3630185925,"GEORGETOWN, KY","WESTLAKE, FL",2023-07-07,8,5,-3
1087634602,"SHARONVILLE, OH","SHARONVILLE, OH",2023-07-07,0,3,3
3630078592,"LOS ANGELES, CA","JACKSONVILLE, FL",2023-07-07,1,3,2
3630148494,"ST PAUL, MN","JACKSONVILLE, FL",2023-07-07,2,4,2
1087599585,"PAINTED POST, NY","LEXINGTON, NE",2023-07-07,13,10,-3
3630126400,"MALLARD, AL","DECATUR, AL",2023-07-07,5,3,-2
3630170271,"TIPTON, IN","MAHRT (CCH), AL",2023-07-07,4,7,3
1087518050,"PITCAIRN, PA","ELIZABETH MARINE TE, NJ",2023-07-07,10,10,0
3630208935,"MAHANOY CITY, PA","MYERS, ID",2023-07-07,5,7,2
3630132964,"SELKIRK, NY","BUFFALO, NY",2023-07-07,9,10,1
1087564687,"BUFFALO BISON, NY","VOLTZ MIX CTR, MO",2023-07-07,12,10,-2
3630078411,"LOS ANGELES, CA","COLUMBUS, OH",2023-07-03,5,5,0
3628888680,"WINSTON-SALEM, NC","WHITE PIGEON, MI",2023-07-07,4,3,-1
3630199089,"WAUSAU, WI","AVERY, OH",2023-07-07,7,8,1
3630111031,"EAST CHICAGO, IN","GRANITE CITY, IL",2023-07-07,6,6,0
3630182294,"MELVINDALE, MI","KANSAS CITY, MO",2023-07-07,10,9,-1
3630187066,"PELHAM, GA","NORTH MANCHESTER, IN",2023-07-07,4,2,-2
3630125797,"BURNS HARBOR, IN","CLEVELAND, OH",2023-07-07,8,8,0
3630062054,"LAMBERTS POINT, VA","WILLIAMSON YARD, WV",2023-07-07,2,5,3
3630168892,"PORT OF PALM BEACH, FL","CINCINNATI, OH",2023-07-04,9,10,1
3629137650,"SANDUSKY DOCK, OH","CROOKED CREEK MINE, PA",2023-07-07,9,10,1
3630189602,"COLUMBIA CITY, IN","ST LOUIS, MO",2023-07-07,11,8,-3
3630065418,"BIRMINGHAM, MO","DETROIT DEARBORN, MI",2023-07-07,7,8,1
3630195776,"BOYKINS, VA","HUBBARD, OH",2023-07-07,-2,1,3
3630146337,"SUTTON, FL","CHARLESTON, TN",2023-07-07,10,10,0
1087518589,"TROUTVILLE, VA","BRISTOL, VA",2023-07-07,7,8,1
3630072570,"LAGRANGE, NL","STERLING HEIGHTS, MI",2023-07-07,11,9,-2
1087599941,"CHAPMAN, PA","SHAWMUT, ME",2023-07-07,3,3,0
1087590808,"SANDUSKY DOCK, OH","CROOKED CREEK MINE, PA",2023-07-07,5,8,3
3630109644,"LOUISVILLE, KY","LOUISVILLE, KY",2023-07-07,-1,1,2
3630109123,"NORFOLK NPBL, VA","ARVIDA, PQ",2023-07-07,11,8,-3
1087541346,"WENTZVILLE, MO","WENTZVILLE, MO",2023-07-07,4,3,-1
1087599577,"CROXTON, NJ","LOS ANGELES, CA",2023-07-04,8,7,-1
3629171620,"SANDUSKY DOCK, OH","CROOKED CREEK MINE, PA",2023-07-07,9,6,-3
1087522334,"AUSTELL INTERMODAL, GA","PORTLAND, OR",2023-07-07,2,5,3
1087526833,"BUTLER, IN","BURNS HARBOR, IN",2023-07-07,7,7,0
3630112443,"GAINESVILLE, GA","GAINESVILLE, GA",2023-07-07,2,1,-1
3630125399,"BURNS HARBOR, IN","BURNS HARBOR, IN",2023-07-07,11,10,-1
1087547512,"ELKHART, IN","DELTA, OH",2023-07-07,4,1,-3
3630133198,"SELKIRK, NY","BUFFALO, NY",2023-07-07,4,2,-2
3630191675,"GHENT, KY","BRACKENRIDGE, PA",2023-07-07,6,3,-3
3630125381,"LEMOYNE, AL","OSHKOSH, WI",2023-07-07,10,7,-3
3630066595,"LOS ANGELES, CA","BALTIMORE, MD",2023-07-07,0,2,2
3630104385,"MAGNOLIA, GA","ROBERTA, AL",2023-07-07,4,5,1
1087617537,"NEW ORLEANS, LA","QUINCY, IL",2023-07-07,6,6,0
3630204355,"POSTELL, GA","PANAMA CITY, FL",2023-07-07,11,8,-3
1087581998,"LULING, LA","AUGUSTA, GA",2023-07-07,8,6,-2
3630093487,"WADSWORTH, TX","BRIDGEPORT (SLRS), NJ",2023-07-07,5,6,1
3630218621,"KENOVA, WV","MOCKSVILLE, NC",2023-07-07,3,2,-1
3630070633,"LAMBERTS POINT, VA","WILLIAMSON YARD, WV",2023-07-07,2,3,1
3630109589,"LOUISVILLE, KY","LOUISVILLE, KY",2023-07-07,-1,2,3
3630127749,"TOLEDO, OH","INDIANA HARBOR, IN",2023-07-07,6,4,-2
3630199631,"CEDAR RAPIDS, IA","SPARTANBURG, SC",2023-07-07,9,10,1
3630126939,"DOVER, OH","HAVERHILL, OH",2023-07-07,5,8,3
3630152029,"EAST ST LOUIS, IL","BLUFFTON, IN",2023-07-07,6,9,3
3630189725,"COLUMBIA CITY, IN","ST LOUIS, MO",2023-07-07,3,3,0
1087616214,"BURNS HARBOR, IN","BURNS HARBOR, IN",2023-07-07,9,9,0
1087657862,"ZORRA, ON","SIEGFRIED, PA",2023-07-07,2,4,2
3630195881,"LOUISVILLE, KY","CALVERT CITY, KY",2023-07-07,0,3,3
3630145632,"BIRMINGHAM, MO","DETROIT DEARBORN, MI",2023-07-07,1,2,1
1087693533,"WESTVACO, WY","AUBURN, NY",2023-07-07,5,6,1
3630069030,"PHOENIX, AZ","HARRISBURG, PA",2023-07-07,9,9,0
3630089909,"FREMONT, OH","YORK, PA",2023-07-07,1,4,3
3630212722,"WINSTON-SALEM, NC","HOBBS, IN",2023-07-07,5,2,-3
3630099530,"BATAVIA (CCET), OH","HODGKINS, IL",2023-07-07,4,7,3
3630187707,"ANDERSONVILLE, GA","VANDALIA, MO",2023-07-07,5,8,3
3630157477,"SAVANNAH, GA","DORAVILLE, GA",2023-07-07,10,9,-1
3630070413,"ROSSVILLE, TN","ROSSVILLE, TN",2023-07-07,1,1,0
1087583063,"CLAY, DE","THOMASTON, IN",2023-07-07,9,9,0
1087540609,"NORTH BIRMINGHAM, AL","MOBILE, AL",2023-07-07,10,8,-2
1087614424,"MALLARD, AL","DECATUR, AL",2023-07-07,5,3,-2
3630184424,"NORTH CHARLESTON, SC","FOREST PARK, GA",2023-07-07,5,3,-2
3630061090,"CHICAGO, IL","GEORGETOWN, KY",2023-07-05,9,8,-1
1087003330,"SURRENCY, GA","ANDERSON (ICRK), IN",2023-07-07,5,2,-3
1087665386,"JACKSONVILLE, FL","ST LOUIS, MO",2023-07-07,9,10,1
3630062096,"BELLEVUE, OH","BELLEVUE, OH",2023-07-07,9,9,0
3630155865,"ICTF, CA","GEORGETOWN, KY",2023-07-07,4,4,0
1087643619,"COLUMBUS, OH","BUTLER, IN",2023-07-07,3,3,0
3630081919,"BUTLER, IN","EAST CHICAGO, IN",2023-07-07,7,7,0
1087564077,"CALVERT CITY, KY","EMORY GAP, TN",2023-07-07,12,9,-3
3630167731,"RADFORD, NC","ROCK ISLAND JCT, IL",2023-07-07,0,1,1
1087531236,"BELLEVUE, OH","BELLEVUE, OH",2023-07-07,2,3,1
3630052122,"BLUFFTON, IN","SELMA, NC",2023-07-07,13,10,-3
3630187016,"PELHAM, GA","NORTH MANCHESTER, IN",2023-07-07,-1,1,2
1087691492,"GORDON, GA","JACKSON, TN",2023-07-07,6,3,-3
1087628944,"CHARLOTTE, NC","CHICAGO, IL",2023-07-07,4,5,1
3630171879,"PINE BLUFF, AR","WAYNESVILLE (BLU), NC",2023-07-07,6,3,-3
1087552656,"WILLOW SPRINGS, IL","WILLOW SPRINGS, IL",2023-07-07,4,1,-3
3630203561,"LAMBERTS POINT, VA","TOMS CREEK, VA",2023-07-07,1,4,3
3630153910,"HAVERHILL, OH","CHOCOLATE BAYOU, TX",2023-07-07,4,7,3
3630069200,"TACOMA BLAIR, WA","CLEVELAND, OH",2023-07-07,8,8,0
1087674610,"TOLEDO, OH","COLUMBIA CITY, IN",2023-07-07,6,6,0
3630121028,"TOLEDO, OH","MIDDLETOWN, OH",2023-07-07,1,3,2
3630163135,"VERNON, CA","CARROLL, TN",2023-07-07,5,2,-3
1087595442,"BLACKSBURG, SC","PALMERTON, PA",2023-07-07,4,6,2
3630130556,"SUFFOLK, VA","NEW ORLEANS, LA",2023-07-07,4,6,2
3630093843,"MEMPHIS, TN","CHARLOTTE, NC",2023-07-07,5,3,-2
1087529700,"NEAL, WV","KENOVA, WV",2023-07-07,10,9,-1
1087567554,"JACKSONVILLE, FL","CALUMET, IL",2023-07-07,9,8,-1
1087705974,"VOLTZ, MO","EAST ST LOUIS, IL",2023-07-07,5,8,3
3630094051,"MEMPHIS, TN","JACKSONVILLE, FL",2023-07-07,6,9,3
3630071752,"LAMBERTS POINT, VA","WILLIAMSON YARD, WV",2023-07-07,5,3,-2
3630051948,"BLUFFTON, IN","SELMA, NC",2023-07-03,9,6,-3
1086106004,"WINSTON-SALEM, NC","WHITE PIGEON, MI",2023-07-07,4,4,0
3630196269,"JACKSONVILLE, FL","PRINCETON, IN",2023-07-07,4,1,-3
1087549857,"LIVERNOIS, MI","DETROIT, MI",2023-07-07,6,5,-1
1087699482,"CORUNNA, ON","PIEDMONT, SC",2023-07-07,5,3,-2
3630096477,"BATH, PA","YOUNGSTOWN (YB), OH",2023-07-07,6,4,-2
1087701946,"MEMPHIS, TN","MEMPHIS, TN",2023-07-07,1,1,0
1087595387,"BURNS HARBOR, IN","BURNS HARBOR, IN",2023-07-07,1,3,2
3630141159,"LENOX, GA","NORTH BIRMINGHAM, AL",2023-07-07,7,10,3
3630139796,"BROWNSON, AL","GYPSUM, OH",2023-07-07,11,10,-1
3630192176,"DORAVILLE, GA","CALDWELL, ID",2023-07-07,10,9,-1
3630098330,"NEW BERN, NC","BURNSVILLE, MS",2023-07-07,6,9,3
1087715848,"DUFFS JCT (POHC), PA","NARLO, OH",2023-07-07,8,9,1
1087591244,"VALDOSTA, GA","BURNSVILLE, MS",2023-07-07,-1,2,3
3630074302,"PORTLAND, OR","BALTIMORE, MD",2023-07-07,8,9,1
3630070251,"LOS ANGELES, CA","JACKSONVILLE, FL",2023-07-07,4,3,-1
3630057588,"SHELBYVILLE, KY","CALVERT CITY, KY",2023-07-07,7,7,0
3630134657,"ELKHART, IN","PINE, IN",2023-07-07,4,5,1
3630143371,"JEFFERSONVILLE, IN","LOUISVILLE, KY",2023-07-07,3,6,3
3630158986,"NEW BRIGHTON, MN","STAPLETON, GA",2023-07-07,6,3,-3
3630141117,"GIBBSTOWN, NJ","BELLE CHASSE, LA",2023-07-07,8,6,-2
3630114657,"FREEPORT, TX","JACKSONVILLE, IL",2023-07-07,4,6,2
3630126955,"FT DODGE, IA","GYPSUM, OH",2023-07-07,4,3,-1
1087605255,"GIBBSTOWN, NJ","SCIO, OH",2023-07-07,9,8,-1
3630159584,"HURON, CA","ELWOOD, IN",2023-07-07,10,7,-3
3630197582,"NORTH BIRMINGHAM, AL","SPOCARI, AL",2023-07-07,2,2,0
3630178960,"GRAMERCY, LA","PULASKI, VA",2023-07-07,0,3,3
3630070811,"EFFINGHAM, IL","GREENVILLE, SC",2023-07-06,6,6,0
1087059412,"LAMBERTS POINT, VA","TOMS CREEK, VA",2023-07-07,12,9,-3
1087663156,"CLEVELAND, OH","NORFOLK INTERNATION, VA",2023-07-07,9,8,-1
1087528649,"LOS ANGELES, CA","RUTHERFORD, PA",2023-07-07,1,4,3
1087552410,"AUSTELL, GA","SAN BERNARDINO, CA",2023-07-07,5,8,3
1087713202,"ELKHART, IN","VOLTZ MIX CTR, MO",2023-07-07,12,10,-2
3630079302,"TWINSBURG, OH","LAFAYETTE, IN",2023-07-07,7,7,0
3630176057,"JERSEY, TN","CLYMERS, IN",2023-07-07,9,7,-2
1087636028,"BRADFORD, PA","PHOENIX, NJ",2023-07-07,5,2,-3
1087655072,"FRONT ROYAL, VA","PORTSMOUTH APMT, VA",2023-07-07,12,10,-2
3630109830,"LOUISVILLE, KY","LOUISVILLE, KY",2023-07-07,0,2,2
3630155849,"ICTF, CA","GEORGETOWN, KY",2023-07-07,8,7,-1
3630159356,"SAN BERNARDINO, CA","JACKSONVILLE, FL",2023-07-07,11,8,-3
3630068571,"CHICAGO, IL","COLUMBUS, OH",2023-07-02,11,8,-3
3628756922,"CAROL, IN","FRANCISCO, IN",2023-07-07,10,9,-1
3630076118,"MERIDIAN, MS","AUSTELL, GA",2023-07-07,0,3,3
1087528704,"DELTA, OH","SOUTH RALEIGH, NC",2023-07-07,3,2,-1
3630167799,"LANCASTER, PA","CROWLEY, LA",2023-07-07,9,8,-1
3630124856,"LOS ANGELES, CA","AUSTELL, GA",2023-07-07,12,9,-3
3630188290,"LAMBERTS POINT, VA","WILLIAMSON YARD, WV",2023-07-07,11,9,-2
3630203197,"LAMBERTS POINT, VA","TOMS CREEK, VA",2023-07-07,7,10,3
1087578898,"BATH, PA","YOUNGSTOWN (YB), OH",2023-07-06,-2,1,3
3629795830,"LAMBERTS POINT, VA","TOMS CREEK, VA",2023-07-07,5,2,-3
3630097295,"ERIE, PA","ALEXANDRIA, VA",2023-07-07,2,5,3
3630127765,"TOLEDO, OH","INDIANA HARBOR, IN",2023-07-03,6,7,1
3629125807,"SANDUSKY DOCK, OH","CROOKED CREEK MINE, PA",2023-07-07,0,3,3
3630196722,"BORON, CA","ZYLONITE, MA",2023-07-07,3,1,-2
3630189709,"COLUMBIA CITY, IN","ST LOUIS, MO",2023-07-07,10,8,-2
1087659270,"OTTAWA, IL","CLARINGTON, OH",2023-07-05,6,4,-2
1087004289,"SURRENCY, GA","ANDERSON (ICRK), IN",2023-07-07,1,3,2
1087535654,"RUTHERFORD, PA","ATLANTA, GA",2023-07-07,1,1,0
1087594577,"AUSTELL, GA","LOS ANGELES, CA",2023-07-07,2,3,1
1087530418,"NEAL, WV","SOUTH BEAMER, AB",2023-07-07,8,8,0
3630142618,"DAVISVILLE, RI","LAFAYETTE, IN",2023-07-07,6,3,-3
1087660726,"CHICAGO 47TH ST TV, IL","BETHINTERMODAL, PA",2023-07-07,4,3,-1
3630191405,"MONROE, OH","WARSAW, KY",2023-07-07,5,6,1
3630060701,"CHICAGO, IL","APPLIANCE PARK, KY",2023-07-07,6,9,3
3630114796,"CLEVELAND, OH","WAYNE, MI",2023-07-07,10,8,-2
3630088076,"BOWDEN YARD, FL","ROBERTA, AL",2023-07-07,8,8,0
3630075227,"BARSTOW, CA","NORFOLK, VA",2023-07-07,6,3,-3
1087584530,"RICKENBACKER INTER, OH","NORFOLK INTERNATION, VA",2023-07-07,11,10,-1
3630105234,"CANTON, OH","UNION, SC",2023-07-07,8,8,0
1087546346,"S JACKSONVILLE, FL","RUBY, GA",2023-07-07,1,4,3
3630207036,"MARSHALL, MN","DOUGHERTY, GA",2023-07-07,3,3,0
1087574381,"WAYNESBURG, PA","BETHLEHEM, PA",2023-07-07,3,6,3
1087523615,"BLUFFTON, IN","SELMA, NC",2023-07-07,5,2,-3
3630130653,"READING, PA","CHAPAIS, PQ",2023-07-07,2,2,0
3630058908,"LAMBERTS POINT, VA","WILLIAMSON YARD, WV",2023-07-07,2,2,0
1087633232,"AUSTELL, GA","GARDEN CITY, GA",2023-07-07,10,10,0
3630105462,"CLEVELAND, OH","BURNS HARBOR, IN",2023-07-07,5,8,3
3630173960,"KANSAS CITY, MO","PETERSBURG, VA",2023-07-07,3,2,-1
1087531684,"BELLEVUE, OH","BELLEVUE, OH",2023-07-07,5,2,-3
3630179704,"CHESAPEAKE, VA","ALBION, MI",2023-07-07,-2,1,3
3630077813,"BARSTOW, CA","CROXTON, NJ",2023-07-07,3,2,-1
3630182498,"SANDERSVILLE, GA","TAFT, LA",2023-07-07,4,7,3
3630076794,"SLCIT, UT","HARRISBURG, PA",2023-07-07,2,3,1
1087706564,"TAFT, LA","SALEM, VA",2023-07-07,2,4,2
1087668504,"JERSEY, TN","CLYMERS, IN",2023-07-07,9,6,-3
1087634709,"SHARONVILLE, OH","SHARONVILLE, OH",2023-07-07,4,2,-2
3630074807,"SCHENECTADY, NY","TAYLOR, PA",2023-07-07,8,7,-1
1087533709,"MORRISTOWN, TN","EAST GRAND FORKS, MN",2023-07-07,4,3,-1
3630056257,"MERIDIAN, MS","AUSTELL, GA",2023-07-07,4,6,2
3630219148,"DUFFS JCT (POHC), PA","NARLO, OH",2023-07-07,0,2,2
1087664461,"LAFAYETTE, IN","LAFAYETTE, IN",2023-07-07,8,5,-3
1087688481,"MALLARD, AL","LOUISVILLE, KY",2023-07-07,0,1,1
3630161484,"VALDOSTA, GA","NEW ORLEANS, LA",2023-07-07,5,2,-3
3630151879,"EAST ST LOUIS, IL","BLUFFTON, IN",2023-07-07,11,9,-2
3630093534,"WADSWORTH, TX","ADEL, GA",2023-07-07,12,10,-2
3630091998,"MACON, GA","SAINT JOHN, NB",2023-07-07,8,6,-2
3630205597,"ROCKPORT, IN","MANSFIELD, OH",2023-07-07,2,1,-1
1087547601,"CHAPMAN, PA","BETHLEHEM, PA",2023-07-07,8,5,-3
3630207426,"MACMILLAN, AL","BELLMAWR, NJ",2023-07-07,6,6,0
3630104490,"MORAINE, OH","ALLEMANIA, LA",2023-07-07,7,9,2
1087694482,"ROANOKE, IN","LAWRENCEVILLE, GA",2023-07-07,5,2,-3
1087660116,"RUTHERFORD, PA","TITUSVILLE, FL",2023-07-07,-2,1,3
1087658193,"MUNCY (LVRR), PA","LORDSTOWN, OH",2023-07-07,9,9,0
1087653494,"LUDLOWVILLE (ITHR), NY","KNOXVILLE, TN",2023-07-07,0,2,2
1087546299,"AUSTELL, GA","CHICAGO, IL",2023-07-07,3,2,-1
3630171293,"YOUNGSTOWN, OH","NORTH BERGEN, NJ",2023-07-07,3,4,1
3630121492,"NORTH CHARLESTON, SC","FOREST PARK, GA",2023-07-07,7,4,-3
3630208896,"YORK, PA","MODESTO, CA",2023-07-07,1,3,2
3630157922,"BURNS HARBOR, IN","BURNS HARBOR, IN",2023-07-07,6,8,2
1087606154,"TOLEDO, OH","MIDDLETOWN, OH",2023-07-07,7,9,2
3630127464,"TOLEDO, OH","INDIANA HARBOR, IN",2023-07-07,0,2,2
3630092596,"BARSTOW, CA","CROXTON, NJ",2023-07-07,3,2,-1
1087555450,"JACKSONVILLE, FL","VOLTZ, MO",2023-07-07,2,3,1
3630062193,"WYLIE, TX","JACKSONVILLE, FL",2023-07-07,4,1,-3
3630171950,"PINE BLUFF, AR","KALAMAZOO, MI",2023-07-07,6,7,1
1087642558,"COLUMBUS, OH","CHICAGO, IL",2023-07-07,8,9,1
3630126573,"DILLEY, TX","PICAYUNE, MS",2023-07-02,5,3,-2
3628671693,"CHARLOTTE, NC","WHITE PIGEON, MI",2023-07-07,6,8,2
1087583144,"GARDNERS, PA","WESTVACO, WY",2023-07-07,9,10,1
3630171837,"LOS ANGELES, CA","AUSTELL, GA",2023-07-07,9,8,-1
3630158164,"BURNS HARBOR, IN","BURNS HARBOR, IN",2023-07-07,4,5,1
1087657333,"MAGNOLIA, GA","ROBERTA, AL",2023-07-07,12,10,-2
3630077538,"LOS ANGELES, CA","CROXTON, NJ",2023-07-07,6,3,-3
1087648588,"HARRISBURG, PA","CHICAGO, IL",2023-07-07,11,9,-2
3630133122,"SELKIRK, NY","BUFFALO, NY",2023-07-07,4,3,-1
3630075162,"NORTH CHARLESTON, SC","FOUNTAIN, AL",2023-07-07,10,8,-2
3630073673,"LOS ANGELES, CA","BALTIMORE, MD",2023-07-07,5,4,-1
1087603627,"OIL CITY, PA","LONGVIEW, TX",2023-07-07,5,7,2
1087558474,"LOS ANGELES, CA","CROXTON, NJ",2023-07-07,6,5,-1
3630085450,"MEMPHIS, TN","COATESVILLE, PA",2023-07-07,8,8,0
3630166206,"NATKA (AIKR), SC","LAKE CHARLES, LA",2023-07-07,5,5,0
3630153481,"SCIO, OH","EDDYSTONE, PA",2023-07-07,8,6,-2
3630128698,"BURNS HARBOR, IN","BURNS HARBOR, IN",2023-07-07,7,7,0
3630120941,"TOLEDO, OH","MIDDLETOWN, OH",2023-07-07,0,3,3
3630154534,"DECATUR, IL","BUTNER, NC",2023-07-07,4,6,2
1087605815,"MARTINSBURG, WV","LEETSDALE, PA",2023-07-07,1,2,1
1087544289,"ROSSER, GA","BARNESVILLE, GA",2023-07-07,2,4,2
1087630959,"SOUTH RALEIGH, NC","BESSEMER, AL",2023-07-07,6,8,2
1087688318,"ST GABRIEL, LA","PINEVILLE, NC",2023-07-07,1,4,3
3630159144,"BURNS HARBOR, IN","BURNS HARBOR, IN",2023-07-07,7,10,3
3630061464,"KANSAS CITY, MO","KANSAS CITY, MO",2023-07-07,1,2,1
3630069080,"ROSSER, GA","BARNESVILLE, GA",2023-07-07,5,4,-1
3630154291,"PT EVERGLADES, FL","BLAIR, NE",2023-07-07,2,3,1
3630175247,"SIMCO, ID","BERKELEY, MO",2023-07-07,7,6,-1
3630080086,"CALVERT, AL","INDIANA HARBOR, IN",2023-07-07,6,3,-3
1087537818,"MORRISVILLE TV, PA","CHICAGO ENGLEW TV, IL",2023-07-07,2,3,1
3630087216,"CANTONMENT, FL","SAVANNAH, GA",2023-07-07,7,6,-1
3630098186,"NORFOLK, VA","NORFOLK, VA",2023-07-07,6,8,2
3630063482,"LOS ANGELES, CA","CROXTON, NJ",2023-07-07,7,9,2
1087602142,"CHICAGO, IL","NORFOLK INTERNATION, VA",2023-07-07,13,10,-3
3630145195,"MELVINDALE, MI","KANSAS CITY, MO",2023-07-07,4,1,-3
1087581590,"CHICAGO, IL","CHARLOTTE, NC",2023-07-07,1,1,0
3630067533,"CALVERT, AL","WICHITA, KS",2023-07-07,8,6,-2
3630158017,"BURNS HARBOR, IN","BURNS HARBOR, IN",2023-07-07,4,2,-2
1087671418,"CHARLOTTE, NC","CEDAR CITY, UT",2023-07-07,2,3,1
1087689283,"CANNELTON (KNWA), WV","LAMBERTS POINT, VA",2023-07-07,2,5,3
1087639393,"DECATUR, IL","HOMER, IL",2023-07-07,3,5,2
1087533571,"ROSSVILLE, TN","RUTHERFORD, PA",2023-07-07,0,3,3
1087556545,"RANDOLPH, MO","ELIZABETHTOWN, KY",2023-07-07,2,2,0
3630068084,"ESCOBEDO, NL","CLEVELAND, OH",2023-07-07,5,5,0
3630104335,"MAGNOLIA, GA","ROBERTA, AL",2023-07-07,7,9,2
3630198198,"LAKE CHARLES, LA","ASHEBORO, NC",2023-07-07,6,8,2
3630191706,"NEW ORLEANS, LA","LORENZO, IL",2023-07-07,8,9,1
3630116934,"KANSAS CITY, MO","MELVINDALE, MI",2023-07-07,8,6,-2
3630126264,"KERNERSVILLE, NC","AUGUSTA, GA",2023-07-07,9,8,-1
1087586998,"COATESVILLE, PA","KOPPEL, PA",2023-07-07,8,8,0
3630049983,"TROUTVILLE, VA","SELMA, NC",2023-07-07,11,8,-3
1087615470,"DARROW, IL","LAFAYETTE, IN",2023-07-07,8,8,0
3630158813,"LORENZO, IL","TYNER, TN",2023-07-07,3,5,2
3630061008,"CHICAGO, IL","CINCINNATI, OH",2023-07-07,2,1,-1
3630166345,"DES MOINES, IA","DES MOINES, IA",2023-07-07,4,3,-1
3630092465,"WAYNESBURG, PA","BETHLEHEM, PA",2023-07-07,5,7,2
3630218914,"DUFFS JCT (POHC), PA","NARLO, OH",2023-07-07,11,10,-1
1087556553,"RANDOLPH, MO","ELIZABETHTOWN, KY",2023-07-07,9,10,1
1087632197,"CLEVELAND, OH","NORFOLK INTERNATION, VA",2023-07-07,0,3,3
1087693606,"CHARLOTTE, NC","LATHROP, CA",2023-07-07,0,1,1
1087583356,"CROXTON, NJ","DALLAS, TX",2023-07-07,5,4,-1
1087687744,"CLEVELAND, OH","COLUMBUS (CUOH), OH",2023-07-07,7,10,3
1087658389,"KANSAS CITY, MO","BETHINTERMODAL, PA",2023-07-07,-1,1,2
3630218867,"BARSTOW, CA","CROXTON, NJ",2023-07-07,2,5,3
3630137223,"LAMBERTS POINT, VA","WILLIAMSON YARD, WV",2023-07-07,6,4,-2
3630107579,"SANDUSKY DOCK, OH","CROOKED CREEK MINE, PA",2023-07-02,5,4,-1
3628671596,"CHARLOTTE, NC","WHITE PIGEON, MI",2023-07-07,0,2,2
3630218752,"YORK, PA","EAST ST LOUIS, IL",2023-07-07,8,6,-2
3630064705,"MERIDIAN, MS","AUSTELL INTERMODAL, GA",2023-07-07,6,4,-2
1087562782,"CITY OF INDUSTRY, CA","GREENSBORO, NC",2023-07-07,8,10,2
3630107951,"DALTON, GA","FORMOSA, TX",2023-07-07,3,3,0
3630206129,"MELVINDALE, MI","KANSAS CITY, MO",2023-07-07,7,5,-2
3630175849,"COLLEGE PARK, GA","NORTH CHATTANOOGA, TN",2023-07-06,1,3,2
1087460655,"WINSTON-SALEM, NC","WHITE PIGEON, MI",2023-07-07,3,6,3
3630144547,"EAST POINT, GA","BREWTON, AL",2023-07-07,4,5,1
3630160349,"LYONS, PA","CITY OF INDUSTRY, CA",2023-07-07,3,3,0
1087521647,"CAROL, IN","FRANCISCO, IN",2023-07-07,7,5,-2
3630186094,"MACON, GA","MACON, GA",2023-07-07,0,3,3
3630149050,"DECATUR, IL","DECATUR, IL",2023-07-07,7,6,-1
3630167993,"BRUNSWICK, GA","ARMSTRONG, GA",2023-07-07,4,2,-2
3630082680,"CALVERT, AL","INDIANA HARBOR, IN",2023-07-07,-1,2,3
3630097732,"LOS ANGELES, CA","AUSTELL, GA",2023-07-07,5,4,-1
3630154584,"LUDLOWVILLE (ITHR), NY","SHELBURNE, VT",2023-07-07,10,7,-3
3630095366,"GATEWAY MINE, IL","WHEATFIELD, IN",2023-07-07,6,5,-1
1087622859,"BOWDEN YARD, FL","CHICAGO 47TH ST TV, IL",2023-07-07,1,3,2
3630052473,"BLUFFTON, IN","SELMA, NC",2023-07-07,7,8,1
3630195700,"RALEIGH, NC","ROBERTA, AL",2023-07-07,0,2,2
3630097122,"ERIE, PA","JERSEY, TN",2023-07-07,1,2,1
1087678096,"PRENTISS, AB","MCDONOUGH, GA",2023-07-07,7,9,2
3630175920,"REIDSVILLE, NC","LEMOYNE, AL",2023-07-07,6,5,-1
1087596765,"DETROIT, MI","PORTSMOUTH APMT, VA",2023-07-07,5,3,-2
3630147870,"STREATOR, IL","KINGSPORT, TN",2023-07-07,7,9,2
3630155815,"ICTF, CA","GEORGETOWN, KY",2023-07-07,12,9,-3
3630079695,"LOS ANGELES, CA","AUSTELL, GA",2023-07-07,7,4,-3
3630156154,"ELDON, TX","CLINTON (KXCG), TN",2023-07-07,-2,1,3
3630177477,"ASHEVILLE, NC","MARYLAND, LA",2023-07-07,7,10,3
3630066464,"CLEARING CHGO, IL","CHICAGO, IL",2023-07-07,9,7,-2
3630085298,"LOS ANGELES, CA","CROXTON, NJ",2023-07-07,0,2,2
3630062428,"LAMBERTS POINT, VA","WILLIAMSON YARD, WV",2023-07-07,6,6,0
